school,conference,school_id,year,division,conference_id
UNC Pembroke,Peach Belt,537,2016,2,12923
UNC Pembroke,Peach Belt,537,2017,2,12923
UNC Pembroke,Peach Belt,537,2018,2,12923
UNC Pembroke,Peach Belt,537,2019,2,12923
UNC Pembroke,Peach Belt,537,2020,2,12923
UNC Pembroke,Peach Belt,537,2021,2,12923
UNC Pembroke,Peach Belt,537,2022,2,12923
Union (TN),Gulf South,30153,2015,2,858
Union (TN),Gulf South,30153,2016,2,858
Union (TN),Gulf South,30153,2017,2,858
Union (TN),Gulf South,30153,2018,2,858
Union (TN),Gulf South,30153,2019,2,858
Union (TN),Gulf South,30153,2020,2,858
Union (TN),Gulf South,30153,2021,2,858
Union (TN),Gulf South,30153,2022,2,858
Upper Iowa,NSIC,728,2013,2,12853
Upper Iowa,NSIC,728,2014,2,12853
Upper Iowa,NSIC,728,2015,2,12853
Upper Iowa,NSIC,728,2016,2,12853
Upper Iowa,NSIC,728,2017,2,12853
Upper Iowa,NSIC,728,2018,2,12853
Upper Iowa,NSIC,728,2019,2,12853
Upper Iowa,NSIC,728,2020,2,12853
Upper Iowa,NSIC,728,2021,2,12853
Upper Iowa,NSIC,728,2022,2,12853
Urbana,MEC,30104,2014,2,30183
Urbana,MEC,30104,2015,2,30183
Urbana,MEC,30104,2016,2,30183
Urbana,MEC,30104,2017,2,30183
Urbana,MEC,30104,2018,2,30183
Urbana,MEC,30104,2019,2,30183
Urbana,MEC,30104,2020,2,30183
USC Aiken,Peach Belt,11276,2021,2,12923
USC Aiken,Peach Belt,11276,2022,2,12923
USciences,CACC,28594,2013,2,28752
USciences,CACC,28594,2014,2,28752
USciences,CACC,28594,2015,2,28752
USciences,CACC,28594,2016,2,28752
USciences,CACC,28594,2017,2,28752
USciences,CACC,28594,2018,2,28752
USciences,CACC,28594,2019,2,28752
USciences,CACC,28594,2020,2,28752
USciences,CACC,28594,2021,2,28752
USciences,CACC,28594,2022,2,28752
UVa-Wise,MEC,30181,2016,2,30183
UVa-Wise,MEC,30181,2017,2,30183
UVa-Wise,MEC,30181,2018,2,30183
UVa-Wise,MEC,30181,2019,2,30183
UVa-Wise,SAC,30181,2020,2,12850
UVa-Wise,SAC,30181,2021,2,12850
UVa-Wise,SAC,30181,2022,2,12850
Valdosta St.,Gulf South,734,2013,2,858
Valdosta St.,Gulf South,734,2014,2,858
Valdosta St.,Gulf South,734,2015,2,858
Valdosta St.,Gulf South,734,2016,2,858
Valdosta St.,Gulf South,734,2017,2,858
Valdosta St.,Gulf South,734,2018,2,858
Valdosta St.,Gulf South,734,2019,2,858
Valdosta St.,Gulf South,734,2020,2,858
Valdosta St.,Gulf South,734,2021,2,858
Valdosta St.,Gulf South,734,2022,2,858
Virginia St.,CIAA,743,2013,2,832
Virginia St.,CIAA,743,2014,2,832
Virginia St.,CIAA,743,2015,2,832
Virginia St.,CIAA,743,2016,2,832
Virginia St.,CIAA,743,2017,2,832
Virginia St.,DII Independent,743,2018,2,99010
Virginia St.,DII Independent,743,2019,2,99010
Virginia St.,DII Independent,743,2020,2,99010
Virginia St.,DII Independent,743,2021,2,99010
Virginia St.,DII Independent,743,2022,2,99010
Walsh,Independent,30141,2013,2,0
Walsh,GLIAC,30141,2014,2,854
Walsh,GLIAC,30141,2015,2,854
Walsh,GLIAC,30141,2016,2,854
Walsh,GLIAC,30141,2017,2,854
Walsh,G-MAC,30141,2018,2,30182
Walsh,G-MAC,30141,2019,2,30182
Walsh,G-MAC,30141,2020,2,30182
Walsh,G-MAC,30141,2021,2,30182
Walsh,G-MAC,30141,2022,2,30182
Washburn,Mid-America Intercollegiate,2814,2013,2,883
Washburn,Mid-America Intercollegiate,2814,2014,2,883
Washburn,Mid-America Intercollegiate,2814,2015,2,883
Washburn,Mid-America Intercollegiate,2814,2016,2,883
Washburn,Mid-America Intercollegiate,2814,2017,2,883
Washburn,Mid-America Intercollegiate,2814,2018,2,883
Washburn,Mid-America Intercollegiate,2814,2019,2,883
Washburn,Mid-America Intercollegiate,2814,2020,2,883
Washburn,Mid-America Intercollegiate,2814,2021,2,883
Washburn,Mid-America Intercollegiate,2814,2022,2,883
Wayne St. (MI),GLIAC,757,2013,2,854
Wayne St. (MI),GLIAC,757,2014,2,854
Wayne St. (MI),GLIAC,757,2015,2,854
Wayne St. (MI),GLIAC,757,2016,2,854
Wayne St. (MI),GLIAC,757,2017,2,854
Wayne St. (MI),GLIAC,757,2018,2,854
Wayne St. (MI),GLIAC,757,2019,2,854
Wayne St. (MI),GLIAC,757,2020,2,854
Wayne St. (MI),GLIAC,757,2021,2,854
Wayne St. (MI),GLIAC,757,2022,2,854
Wayne St. (NE),NSIC,1433,2013,2,12853
Wayne St. (NE),NSIC,1433,2014,2,12853
Wayne St. (NE),NSIC,1433,2015,2,12853
Wayne St. (NE),NSIC,1433,2016,2,12853
Wayne St. (NE),NSIC,1433,2017,2,12853
Wayne St. (NE),NSIC,1433,2018,2,12853
Wayne St. (NE),NSIC,1433,2019,2,12853
Wayne St. (NE),NSIC,1433,2020,2,12853
Wayne St. (NE),NSIC,1433,2021,2,12853
Wayne St. (NE),NSIC,1433,2022,2,12853
West Ala.,Gulf South,358,2013,2,858
West Ala.,Gulf South,358,2014,2,858
West Ala.,Gulf South,358,2015,2,858
West Ala.,Gulf South,358,2016,2,858
West Ala.,Gulf South,358,2017,2,858
West Ala.,Gulf South,358,2018,2,858
West Ala.,Gulf South,358,2019,2,858
West Ala.,Gulf South,358,2020,2,858
West Ala.,Gulf South,358,2021,2,858
West Ala.,Gulf South,358,2022,2,858
West Chester,PSAC,765,2013,2,906
West Chester,PSAC,765,2014,2,906
West Chester,PSAC,765,2015,2,906
West Chester,PSAC,765,2016,2,906
West Chester,PSAC,765,2017,2,906
West Chester,PSAC,765,2018,2,906
West Chester,PSAC,765,2019,2,906
West Chester,PSAC,765,2020,2,906
West Chester,PSAC,765,2021,2,906
West Chester,PSAC,765,2022,2,906
West Florida,Gulf South,11740,2013,2,858
West Florida,Gulf South,11740,2014,2,858
West Florida,Gulf South,11740,2015,2,858
West Florida,Gulf South,11740,2016,2,858
West Florida,Gulf South,11740,2017,2,858
West Florida,Gulf South,11740,2018,2,858
West Florida,Gulf South,11740,2019,2,858
West Florida,Gulf South,11740,2020,2,858
West Florida,Gulf South,11740,2021,2,858
West Florida,Gulf South,11740,2022,2,858
West Ga.,Gulf South,766,2013,2,858
West Ga.,Gulf South,766,2014,2,858
West Ga.,Gulf South,766,2015,2,858
West Ga.,Gulf South,766,2016,2,858
West Ga.,Gulf South,766,2017,2,858
West Ga.,Gulf South,766,2018,2,858
West Ga.,Gulf South,766,2019,2,858
West Ga.,Gulf South,766,2020,2,858
West Ga.,Gulf South,766,2021,2,858
West Ga.,Gulf South,766,2022,2,858
West Liberty,WVIAC,1438,2013,2,21344
West Liberty,MEC,1438,2014,2,30183
West Liberty,MEC,1438,2015,2,30183
West Liberty,MEC,1438,2016,2,30183
West Liberty,MEC,1438,2017,2,30183
West Liberty,MEC,1438,2018,2,30183
West Liberty,MEC,1438,2019,2,30183
West Liberty,MEC,1438,2020,2,30183
West Liberty,MEC,1438,2021,2,30183
West Liberty,MEC,1438,2022,2,30183
West Tex. A&M,Lone Star,767,2013,2,868
West Tex. A&M,Lone Star,767,2014,2,868
West Tex. A&M,Lone Star,767,2015,2,868
West Tex. A&M,Lone Star,767,2016,2,868
West Tex. A&M,Lone Star,767,2017,2,868
West Tex. A&M,Lone Star,767,2018,2,868
West Tex. A&M,Lone Star,767,2019,2,868
West Tex. A&M,Lone Star,767,2020,2,868
West Tex. A&M,Lone Star,767,2021,2,868
West Tex. A&M,Lone Star,767,2022,2,868
West Va. Wesleyan,WVIAC,9630,2013,2,21344
West Va. Wesleyan,MEC,9630,2014,2,30183
West Va. Wesleyan,MEC,9630,2015,2,30183
West Va. Wesleyan,MEC,9630,2016,2,30183
West Va. Wesleyan,MEC,9630,2017,2,30183
West Va. Wesleyan,MEC,9630,2018,2,30183
West Va. Wesleyan,MEC,9630,2019,2,30183
West Va. Wesleyan,MEC,9630,2020,2,30183
West Va. Wesleyan,MEC,9630,2021,2,30183
West Va. Wesleyan,MEC,9630,2022,2,30183
West Virginia St.,WVIAC,1439,2013,2,21344
West Virginia St.,MEC,1439,2014,2,30183
West Virginia St.,MEC,1439,2015,2,30183
West Virginia St.,MEC,1439,2016,2,30183
West Virginia St.,MEC,1439,2017,2,30183
West Virginia St.,MEC,1439,2018,2,30183
West Virginia St.,MEC,1439,2019,2,30183
West Virginia St.,MEC,1439,2020,2,30183
West Virginia St.,MEC,1439,2021,2,30183
West Virginia St.,MEC,1439,2022,2,30183
Western Ore.,Great Northwest,1446,2013,2,30012
Western Ore.,Great Northwest,1446,2014,2,30012
Western Ore.,Great Northwest,1446,2015,2,30012
Western Ore.,Great Northwest,1446,2016,2,30012
Western Ore.,Great Northwest,1446,2017,2,30012
Western Ore.,Great Northwest,1446,2018,2,30012
Western Ore.,Great Northwest,1446,2019,2,30012
Western Ore.,Great Northwest,1446,2020,2,30012
Western Ore.,Great Northwest,1446,2021,2,30012
Western Ore.,Great Northwest,1446,2022,2,30012
Wheeling,WVIAC,12799,2013,2,21344
Wheeling,MEC,12799,2014,2,30183
Wheeling,MEC,12799,2015,2,30183
Wheeling,MEC,12799,2016,2,30183
Wheeling,MEC,12799,2017,2,30183
Wheeling,MEC,12799,2018,2,30183
Wheeling,MEC,12799,2019,2,30183
Wheeling,MEC,12799,2020,2,30183
Wheeling,MEC,12799,2021,2,30183
Wheeling,MEC,12799,2022,2,30183
William Jewell,GLVC,30120,2013,2,855
William Jewell,GLVC,30120,2014,2,855
William Jewell,GLVC,30120,2015,2,855
William Jewell,GLVC,30120,2016,2,855
William Jewell,GLVC,30120,2017,2,855
William Jewell,GLVC,30120,2018,2,855
William Jewell,GLVC,30120,2019,2,855
William Jewell,GLVC,30120,2020,2,855
William Jewell,GLVC,30120,2021,2,855
William Jewell,GLVC,30120,2022,2,855
Wilmington (DE),CACC,1460,2013,2,28752
Wilmington (DE),CACC,1460,2014,2,28752
Wilmington (DE),CACC,1460,2015,2,28752
Wilmington (DE),CACC,1460,2016,2,28752
Wilmington (DE),CACC,1460,2017,2,28752
Wilmington (DE),CACC,1460,2018,2,28752
Wilmington (DE),CACC,1460,2019,2,28752
Wilmington (DE),CACC,1460,2020,2,28752
Wilmington (DE),CACC,1460,2021,2,28752
Wilmington (DE),CACC,1460,2022,2,28752
Wingate,SAC,1462,2013,2,12850
Wingate,SAC,1462,2014,2,12850
Wingate,SAC,1462,2015,2,12850
Wingate,SAC,1462,2016,2,12850
Wingate,SAC,1462,2017,2,12850
Wingate,SAC,1462,2018,2,12850
Wingate,SAC,1462,2019,2,12850
Wingate,SAC,1462,2020,2,12850
Wingate,SAC,1462,2021,2,12850
Wingate,SAC,1462,2022,2,12850
Winona St.,NSIC,790,2013,2,12853
Winona St.,NSIC,790,2014,2,12853
Winona St.,NSIC,790,2015,2,12853
Winona St.,NSIC,790,2016,2,12853
Winona St.,NSIC,790,2017,2,12853
Winona St.,NSIC,790,2018,2,12853
Winona St.,NSIC,790,2019,2,12853
Winona St.,NSIC,790,2020,2,12853
Winona St.,NSIC,790,2021,2,12853
Winona St.,NSIC,790,2022,2,12853
Winston-Salem,CIAA,791,2013,2,832
Winston-Salem,CIAA,791,2014,2,832
Winston-Salem,CIAA,791,2015,2,832
Winston-Salem,CIAA,791,2016,2,832
Winston-Salem,CIAA,791,2017,2,832
Winston-Salem,DII Independent,791,2018,2,99010
Winston-Salem,DII Independent,791,2019,2,99010
Wis.-Parkside,GLVC,799,2013,2,855
Wis.-Parkside,GLVC,799,2014,2,855
Wis.-Parkside,GLVC,799,2015,2,855
Wis.-Parkside,GLVC,799,2016,2,855
Wis.-Parkside,GLVC,799,2017,2,855
Wis.-Parkside,GLVC,799,2018,2,855
Wis.-Parkside,GLIAC,799,2019,2,854
Wis.-Parkside,GLIAC,799,2020,2,854
Wis.-Parkside,GLIAC,799,2021,2,854
Wis.-Parkside,GLIAC,799,2022,2,854
Young Harris,Peach Belt,30154,2015,2,12923
Young Harris,Peach Belt,30154,2016,2,12923
Young Harris,Peach Belt,30154,2017,2,12923
Young Harris,Peach Belt,30154,2018,2,12923
Young Harris,Peach Belt,30154,2019,2,12923
Young Harris,Peach Belt,30154,2020,2,12923
Young Harris,Peach Belt,30154,2021,2,12923
Young Harris,Peach Belt,30154,2022,2,12923
Adrian,Michigan Intercol. Ath. Assn.,4,2013,3,873
Adrian,Michigan Intercol. Ath. Assn.,4,2014,3,873
Adrian,Michigan Intercol. Ath. Assn.,4,2015,3,873
Adrian,Michigan Intercol. Ath. Assn.,4,2016,3,873
Adrian,Michigan Intercol. Ath. Assn.,4,2017,3,873
Adrian,Michigan Intercol. Ath. Assn.,4,2018,3,873
Adrian,Michigan Intercol. Ath. Assn.,4,2019,3,873
Adrian,Michigan Intercol. Ath. Assn.,4,2020,3,873
Adrian,Michigan Intercol. Ath. Assn.,4,2021,3,873
Adrian,Michigan Intercol. Ath. Assn.,4,2022,3,873
Albertus Magnus,Great Northeast,2798,2013,3,23257
Albertus Magnus,Great Northeast,2798,2014,3,23257
Albertus Magnus,Great Northeast,2798,2015,3,23257
Albertus Magnus,Great Northeast,2798,2016,3,23257
Albertus Magnus,Great Northeast,2798,2017,3,23257
Albertus Magnus,Great Northeast,2798,2018,3,23257
Albertus Magnus,Great Northeast,2798,2019,3,23257
Albertus Magnus,Great Northeast,2798,2020,3,23257
Albertus Magnus,Great Northeast,2798,2021,3,23257
Albertus Magnus,Great Northeast,2798,2022,3,23257
Albion,Michigan Intercol. Ath. Assn.,15,2013,3,873
Albion,Michigan Intercol. Ath. Assn.,15,2014,3,873
Albion,Michigan Intercol. Ath. Assn.,15,2015,3,873
Albion,Michigan Intercol. Ath. Assn.,15,2016,3,873
Albion,Michigan Intercol. Ath. Assn.,15,2017,3,873
Albion,Michigan Intercol. Ath. Assn.,15,2018,3,873
Albion,Michigan Intercol. Ath. Assn.,15,2019,3,873
Albion,Michigan Intercol. Ath. Assn.,15,2020,3,873
Albion,Michigan Intercol. Ath. Assn.,15,2021,3,873
Albion,Michigan Intercol. Ath. Assn.,15,2022,3,873
Albright,MAC Commonwealth,16,2013,3,28744
Albright,MAC Commonwealth,16,2014,3,28744
Albright,MAC Commonwealth,16,2015,3,28744
Albright,MAC Commonwealth,16,2016,3,28744
Albright,MAC Commonwealth,16,2017,3,28744
Albright,MAC Commonwealth,16,2018,3,28744
Albright,MAC Commonwealth,16,2019,3,28744
Albright,MAC Commonwealth,16,2020,3,28744
Albright,MAC Commonwealth,16,2021,3,28744
Albright,MAC Commonwealth,16,2022,3,28744
Alfred St.,AMCC,30170,2018,3,30022
Alfred St.,AMCC,30170,2019,3,30022
Alfred St.,AMCC,30170,2020,3,30022
Alfred St.,AMCC,30170,2021,3,30022
Alfred St.,AMCC,30170,2022,3,30022
Allegheny,NCAC,19,2013,3,897
Allegheny,NCAC,19,2014,3,897
Allegheny,NCAC,19,2015,3,897
Allegheny,NCAC,19,2016,3,897
Allegheny,NCAC,19,2017,3,897
Allegheny,NCAC,19,2018,3,897
Allegheny,NCAC,19,2019,3,897
Allegheny,NCAC,19,2020,3,897
Allegheny,NCAC,19,2021,3,897
Allegheny,NCAC,19,2022,3,897
Alma,Michigan Intercol. Ath. Assn.,21,2013,3,873
Alma,Michigan Intercol. Ath. Assn.,21,2014,3,873
Alma,Michigan Intercol. Ath. Assn.,21,2015,3,873
Alma,Michigan Intercol. Ath. Assn.,21,2016,3,873
Alma,Michigan Intercol. Ath. Assn.,21,2017,3,873
Alma,Michigan Intercol. Ath. Assn.,21,2018,3,873
Alma,Michigan Intercol. Ath. Assn.,21,2019,3,873
Alma,Michigan Intercol. Ath. Assn.,21,2020,3,873
Alma,Michigan Intercol. Ath. Assn.,21,2021,3,873
Alma,Michigan Intercol. Ath. Assn.,21,2022,3,873
Alvernia,MAC Commonwealth,938,2013,3,28744
Alvernia,MAC Commonwealth,938,2014,3,28744
Alvernia,MAC Commonwealth,938,2015,3,28744
Alvernia,MAC Commonwealth,938,2016,3,28744
Alvernia,MAC Commonwealth,938,2017,3,28744
Alvernia,MAC Commonwealth,938,2018,3,28744
Alvernia,MAC Commonwealth,938,2019,3,28744
Alvernia,MAC Commonwealth,938,2020,3,28744
Alvernia,MAC Commonwealth,938,2021,3,28744
Alvernia,MAC Commonwealth,938,2022,3,28744
Amherst,NESCAC,24,2013,3,12817
Amherst,NESCAC,24,2014,3,12817
Amherst,NESCAC,24,2015,3,12817
Amherst,NESCAC,24,2016,3,12817
Amherst,NESCAC,24,2017,3,12817
Amherst,NESCAC,24,2018,3,12817
Amherst,NESCAC,24,2019,3,12817
Amherst,NESCAC,24,2020,3,12817
Amherst,NESCAC,24,2021,3,12817
Amherst,NESCAC,24,2022,3,12817
Anderson (IN),HCAC,939,2013,3,9174
Anderson (IN),HCAC,939,2014,3,9174
Anderson (IN),HCAC,939,2015,3,9174
Anderson (IN),HCAC,939,2016,3,9174
Anderson (IN),HCAC,939,2017,3,9174
Anderson (IN),HCAC,939,2018,3,9174
Anderson (IN),HCAC,939,2019,3,9174
Anderson (IN),HCAC,939,2020,3,9174
Anderson (IN),HCAC,939,2021,3,9174
Anderson (IN),HCAC,939,2022,3,9174
Anna Maria,Great Northeast,26,2013,3,23257
Anna Maria,Great Northeast,26,2014,3,23257
Anna Maria,Great Northeast,26,2015,3,23257
Anna Maria,Great Northeast,26,2016,3,23257
Anna Maria,Great Northeast,26,2017,3,23257
Anna Maria,Great Northeast,26,2018,3,23257
Anna Maria,Great Northeast,26,2019,3,23257
Anna Maria,Great Northeast,26,2020,3,23257
Anna Maria,Great Northeast,26,2021,3,23257
Anna Maria,Great Northeast,26,2022,3,23257
Arcadia,MAC Commonwealth,966,2013,3,28744
Arcadia,MAC Commonwealth,966,2014,3,28744
Arcadia,MAC Commonwealth,966,2015,3,28744
Arcadia,MAC Commonwealth,966,2016,3,28744
Arcadia,MAC Commonwealth,966,2017,3,28744
Arcadia,MAC Commonwealth,966,2018,3,28744
Arcadia,MAC Commonwealth,966,2019,3,28744
Arcadia,MAC Commonwealth,966,2020,3,28744
Arcadia,MAC Commonwealth,966,2021,3,28744
Arcadia,MAC Commonwealth,966,2022,3,28744
Augsburg,MIAC,38,2013,3,882
Augsburg,MIAC,38,2014,3,882
Augsburg,MIAC,38,2015,3,882
Augsburg,MIAC,38,2016,3,882
Augsburg,MIAC,38,2017,3,882
Augsburg,MIAC,38,2018,3,882
Augsburg,MIAC,38,2019,3,882
Augsburg,MIAC,38,2020,3,882
Augsburg,MIAC,38,2021,3,882
Augsburg,MIAC,38,2022,3,882
Augustana (IL),CCIW,40,2013,3,836
Augustana (IL),CCIW,40,2014,3,836
Augustana (IL),CCIW,40,2015,3,836
Augustana (IL),CCIW,40,2016,3,836
Augustana (IL),CCIW,40,2017,3,836
Augustana (IL),CCIW,40,2018,3,836
Augustana (IL),CCIW,40,2019,3,836
Augustana (IL),CCIW,40,2020,3,836
Augustana (IL),CCIW,40,2021,3,836
Augustana (IL),CCIW,40,2022,3,836
Aurora,"NACC",42,2013,3,30097
Aurora,"NACC",42,2014,3,30097
Aurora,"NACC",42,2015,3,30097
Aurora,"NACC",42,2016,3,30097
Aurora,"NACC",42,2017,3,30097
Aurora,"NACC",42,2018,3,30097
Aurora,"NACC",42,2019,3,30097
Aurora,"NACC",42,2020,3,30097
Aurora,"NACC",42,2021,3,30097
Aurora,"NACC",42,2022,3,30097
Austin,SCAC,953,2013,3,835
Austin,SCAC,953,2014,3,835
Austin,SCAC,953,2015,3,835
Austin,SCAC,953,2016,3,835
Austin,SCAC,953,2017,3,835
Austin,SCAC,953,2018,3,835
Austin,SCAC,953,2019,3,835
Austin,SCAC,953,2020,3,835
Austin,SCAC,953,2021,3,835
Austin,SCAC,953,2022,3,835
Averett,USA South,44,2013,3,842
Averett,USA South,44,2014,3,842
Averett,USA South,44,2015,3,842
Averett,USA South,44,2016,3,842
Averett,USA South,44,2017,3,842
Averett,USA South,44,2018,3,842
Averett,USA South,44,2019,3,842
Averett,USA South,44,2020,3,842
Averett,USA South,44,2021,3,842
Averett,USA South,44,2022,3,842
Babson,NEWMAC,45,2013,3,890
Babson,NEWMAC,45,2014,3,890
Babson,NEWMAC,45,2015,3,890
Babson,NEWMAC,45,2016,3,890
Babson,NEWMAC,45,2017,3,890
Babson,NEWMAC,45,2018,3,890
Babson,NEWMAC,45,2019,3,890
Babson,NEWMAC,45,2020,3,890
Babson,NEWMAC,45,2021,3,890
Babson,NEWMAC,45,2022,3,890
Baldwin Wallace,OAC,46,2013,3,901
Baldwin Wallace,OAC,46,2014,3,901
Baldwin Wallace,OAC,46,2015,3,901
Baldwin Wallace,OAC,46,2016,3,901
Baldwin Wallace,OAC,46,2017,3,901
Baldwin Wallace,OAC,46,2018,3,901
Baldwin Wallace,OAC,46,2019,3,901
Baldwin Wallace,OAC,46,2020,3,901
Baldwin Wallace,OAC,46,2021,3,901
Baldwin Wallace,OAC,46,2022,3,901
Bard,Independent,962,2013,3,0
Bard,Liberty League,962,2014,3,24197
Bard,Liberty League,962,2015,3,24197
Bard,Liberty League,962,2016,3,24197
Bard,Liberty League,962,2017,3,24197
Bard,Liberty League,962,2018,3,24197
Bard,Liberty League,962,2019,3,24197
Bard,Liberty League,962,2020,3,24197
Bard,Liberty League,962,2021,3,24197
Bard,Liberty League,962,2022,3,24197
Baruch,CUNYAC,58,2013,3,834
Baruch,CUNYAC,58,2014,3,834
Baruch,CUNYAC,58,2015,3,834
Baruch,CUNYAC,58,2016,3,834
Baruch,CUNYAC,58,2017,3,834
Baruch,CUNYAC,58,2018,3,834
Baruch,CUNYAC,58,2019,3,834
Baruch,CUNYAC,58,2020,3,834
Baruch,CUNYAC,58,2021,3,834
Baruch,CUNYAC,58,2022,3,834
Bates,NESCAC,50,2013,3,12817
Bates,NESCAC,50,2014,3,12817
Bates,NESCAC,50,2015,3,12817
Bates,NESCAC,50,2016,3,12817
Bates,NESCAC,50,2017,3,12817
Bates,NESCAC,50,2018,3,12817
Bates,NESCAC,50,2019,3,12817
Bates,NESCAC,50,2020,3,12817
Bates,NESCAC,50,2021,3,12817
Bates,NESCAC,50,2022,3,12817
Becker,NECC,26107,2013,3,888
Becker,NECC,26107,2014,3,888
Becker,NECC,26107,2015,3,888
Becker,NECC,26107,2016,3,888
Becker,NECC,26107,2017,3,888
Becker,NECC,26107,2018,3,888
Becker,NECC,26107,2019,3,888
Becker,NECC,26107,2020,3,888
Becker,NECC,26107,2021,3,888
Becker,NECC,26107,2022,3,888
Belhaven,ASC,30197,2016,3,14825
Belhaven,ASC,30197,2017,3,14825
Belhaven,ASC,30197,2018,3,14825
Belhaven,ASC,30197,2019,3,14825
Belhaven,ASC,30197,2020,3,14825
Belhaven,ASC,30197,2021,3,14825
Belhaven,ASC,30197,2022,3,14825
Beloit,Midwest Conference,53,2013,3,23119
Beloit,Midwest Conference,53,2014,3,23119
Beloit,Midwest Conference,53,2015,3,23119
Beloit,Midwest Conference,53,2016,3,23119
Beloit,Midwest Conference,53,2017,3,23119
Beloit,Midwest Conference,53,2018,3,23119
Beloit,Midwest Conference,53,2019,3,23119
Beloit,Midwest Conference,53,2020,3,23119
Beloit,MWC,53,2021,3,23119
Beloit,MWC,53,2022,3,23119
Benedictine (IL),"NACC",296,2013,3,30097
Benedictine (IL),"NACC",296,2014,3,30097
Benedictine (IL),"NACC",296,2015,3,30097
Benedictine (IL),"NACC",296,2016,3,30097
Benedictine (IL),"NACC",296,2017,3,30097
Benedictine (IL),"NACC",296,2018,3,30097
Benedictine (IL),"NACC",296,2019,3,30097
Benedictine (IL),"NACC",296,2020,3,30097
Benedictine (IL),"NACC",296,2021,3,30097
Benedictine (IL),"NACC",296,2022,3,30097
Berea,Independent,30171,2017,3,0
Berea,USA South,30171,2018,3,842
Berea,USA South,30171,2019,3,842
Berea,USA South,30171,2020,3,842
Berea,USA South,30171,2021,3,842
Berea,USA South,30171,2022,3,842
Berry,SAA,973,2015,3,30169
Berry,SAA,973,2016,3,30169
Berry,SAA,973,2017,3,30169
Berry,SAA,973,2018,3,30169
Berry,SAA,973,2019,3,30169
Berry,SAA,973,2020,3,30169
Berry,SAA,973,2021,3,30169
Berry,SAA,973,2022,3,30169
Bethany (WV),PAC,59,2013,3,907
Bethany (WV),PAC,59,2014,3,907
Bethany (WV),PAC,59,2015,3,907
Bethany (WV),PAC,59,2016,3,907
Bethany (WV),PAC,59,2017,3,907
Bethany (WV),PAC,59,2018,3,907
Bethany (WV),PAC,59,2019,3,907
Bethany (WV),PAC,59,2020,3,907
Bethany (WV),PAC,59,2021,3,907
Bethany (WV),PAC,59,2022,3,907
Bethany Lutheran,UMAC,30038,2013,3,30115
Bethany Lutheran,UMAC,30038,2014,3,30115
Bethany Lutheran,UMAC,30038,2015,3,30115
Bethany Lutheran,UMAC,30038,2016,3,30115
Bethany Lutheran,UMAC,30038,2017,3,30115
Bethany Lutheran,UMAC,30038,2018,3,30115
Bethany Lutheran,UMAC,30038,2019,3,30115
Bethany Lutheran,UMAC,30038,2020,3,30115
Bethany Lutheran,UMAC,30038,2021,3,30115
Bethany Lutheran,UMAC,30038,2022,3,30115
Bethel (MN),MIAC,60,2013,3,882
Bethel (MN),MIAC,60,2014,3,882
Bethel (MN),MIAC,60,2015,3,882
Bethel (MN),MIAC,60,2016,3,882
Bethel (MN),MIAC,60,2017,3,882
Bethel (MN),MIAC,60,2018,3,882
Bethel (MN),MIAC,60,2019,3,882
Bethel (MN),MIAC,60,2020,3,882
Bethel (MN),MIAC,60,2021,3,882
Bethel (MN),MIAC,60,2022,3,882
Birmingham-So.,SCAC,28593,2013,3,835
Birmingham-So.,SCAC,28593,2014,3,835
Birmingham-So.,SAA,28593,2015,3,30169
Birmingham-So.,SAA,28593,2016,3,30169
Birmingham-So.,SAA,28593,2017,3,30169
Birmingham-So.,SAA,28593,2018,3,30169
Birmingham-So.,SAA,28593,2019,3,30169
Birmingham-So.,SAA,28593,2020,3,30169
Birmingham-So.,SAA,28593,2021,3,30169
Birmingham-So.,SAA,28593,2022,3,30169
Blackburn,SLIAC,64,2013,3,12974
Blackburn,SLIAC,64,2014,3,12974
Blackburn,SLIAC,64,2015,3,12974
Blackburn,SLIAC,64,2016,3,12974
Blackburn,SLIAC,64,2017,3,12974
Blackburn,SLIAC,64,2018,3,12974
Blackburn,SLIAC,64,2019,3,12974
Blackburn,SLIAC,64,2020,3,12974
Blackburn,SLIAC,64,2021,3,12974
Blackburn,SLIAC,64,2022,3,12974
Bluffton,HCAC,987,2013,3,9174
Bluffton,HCAC,987,2014,3,9174
Bluffton,HCAC,987,2015,3,9174
Bluffton,HCAC,987,2016,3,9174
Bluffton,HCAC,987,2017,3,9174
Bluffton,HCAC,987,2018,3,9174
Bluffton,HCAC,987,2019,3,9174
Bluffton,HCAC,987,2020,3,9174
Bluffton,HCAC,987,2021,3,9174
Bluffton,HCAC,987,2022,3,9174
Bowdoin,NESCAC,69,2013,3,12817
Bowdoin,NESCAC,69,2014,3,12817
Bowdoin,NESCAC,69,2015,3,12817
Bowdoin,NESCAC,69,2016,3,12817
Bowdoin,NESCAC,69,2017,3,12817
Bowdoin,NESCAC,69,2018,3,12817
Bowdoin,NESCAC,69,2019,3,12817
Bowdoin,NESCAC,69,2020,3,12817
Bowdoin,NESCAC,69,2021,3,12817
Bowdoin,NESCAC,69,2022,3,12817
Brandeis,UAA,73,2013,3,1471
Brandeis,UAA,73,2014,3,1471
Brandeis,UAA,73,2015,3,1471
Brandeis,UAA,73,2016,3,1471
Brandeis,UAA,73,2017,3,1471
